Year,OBS_STATUS,UNIT_MULT,NATURE,FREQ,REPORTING_TYPE,SERIES,REF_AREA,SEX,UNIT_MEASURE,Value
2011,A,0,_X,A,N,SG_GEN_PARL,VN,F,PT,24.2
2016,A,0,_X,A,N,SG_GEN_PARL,VN,F,PT,27.31
