Year,OBS_STATUS,UNIT_MULT,NATURE,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,Value
2018,A,0,_X,A,N,SH_STA_TRAFN,34,NUMBER,65
2019,A,0,_X,A,N,SH_STA_TRAFN,34,NUMBER,62
2010,A,0,_X,A,N,SH_STA_TRAFN,35,NUMBER,95
2011,A,0,_X,A,N,SH_STA_TRAFN,35,NUMBER,88
2012,A,0,_X,A,N,SH_STA_TRAFN,35,NUMBER,88
2013,A,0,_X,A,N,SH_STA_TRAFN,35,NUMBER,88
2014,A,0,_X,A,N,SH_STA_TRAFN,35,NUMBER,89
2015,A,0,_X,A,N,SH_STA_TRAFN,35,NUMBER,76
2016,A,0,_X,A,N,SH_STA_TRAFN,35,NUMBER,80
2017,A,0,_X,A,N,SH_STA_TRAFN,35,NUMBER,77
2018,A,0,_X,A,N,SH_STA_TRAFN,35,NUMBER,75
2019,A,0,_X,A,N,SH_STA_TRAFN,35,NUMBER,73
2010,A,0,_X,A,N,SH_STA_TRAFN,36,NUMBER,74
2011,A,0,_X,A,N,SH_STA_TRAFN,36,NUMBER,64
2012,A,0,_X,A,N,SH_STA_TRAFN,36,NUMBER,67
2013,A,0,_X,A,N,SH_STA_TRAFN,36,NUMBER,67
2014,A,0,_X,A,N,SH_STA_TRAFN,36,NUMBER,64
2015,A,0,_X,A,N,SH_STA_TRAFN,36,NUMBER,64
2016,A,0,_X,A,N,SH_STA_TRAFN,36,NUMBER,62
2017,A,0,_X,A,N,SH_STA_TRAFN,36,NUMBER,189
2018,A,0,_X,A,N,SH_STA_TRAFN,36,NUMBER,60
2019,A,0,_X,A,N,SH_STA_TRAFN,36,NUMBER,53
2010,A,0,_X,A,N,SH_STA_TRAFN,37,NUMBER,92
2011,A,0,_X,A,N,SH_STA_TRAFN,37,NUMBER,80
2012,A,0,_X,A,N,SH_STA_TRAFN,37,NUMBER,73
2013,A,0,_X,A,N,SH_STA_TRAFN,37,NUMBER,70
2014,A,0,_X,A,N,SH_STA_TRAFN,37,NUMBER,66
2015,A,0,_X,A,N,SH_STA_TRAFN,37,NUMBER,54
2016,A,0,_X,A,N,SH_STA_TRAFN,37,NUMBER,52
2017,A,0,_X,A,N,SH_STA_TRAFN,37,NUMBER,54
2018,A,0,_X,A,N,SH_STA_TRAFN,37,NUMBER,44
2019,A,0,_X,A,N,SH_STA_TRAFN,37,NUMBER,39
2010,A,0,_X,A,N,SH_STA_TRAFN,02,NUMBER,63
2011,A,0,_X,A,N,SH_STA_TRAFN,02,NUMBER,94
2012,A,0,_X,A,N,SH_STA_TRAFN,02,NUMBER,70
2013,A,0,_X,A,N,SH_STA_TRAFN,02,NUMBER,66
2014,A,0,_X,A,N,SH_STA_TRAFN,02,NUMBER,65
2015,A,0,_X,A,N,SH_STA_TRAFN,02,NUMBER,43
2016,A,0,_X,A,N,SH_STA_TRAFN,02,NUMBER,54
2017,A,0,_X,A,N,SH_STA_TRAFN,02,NUMBER,44
2018,A,0,_X,A,N,SH_STA_TRAFN,02,NUMBER,30
2019,A,0,_X,A,N,SH_STA_TRAFN,02,NUMBER,24
2010,A,0,_X,A,N,SH_STA_TRAFN,04,NUMBER,54
2011,A,0,_X,A,N,SH_STA_TRAFN,04,NUMBER,61
2012,A,0,_X,A,N,SH_STA_TRAFN,04,NUMBER,51
2013,A,0,_X,A,N,SH_STA_TRAFN,04,NUMBER,73
2014,A,0,_X,A,N,SH_STA_TRAFN,04,NUMBER,54
2015,A,0,_X,A,N,SH_STA_TRAFN,04,NUMBER,46
2016,A,0,_X,A,N,SH_STA_TRAFN,04,NUMBER,52
2017,A,0,_X,A,N,SH_STA_TRAFN,04,NUMBER,43
2018,A,0,_X,A,N,SH_STA_TRAFN,04,NUMBER,48
2019,A,0,_X,A,N,SH_STA_TRAFN,04,NUMBER,40
2010,A,0,_X,A,N,SH_STA_TRAFN,06,NUMBER,28
2011,A,0,_X,A,N,SH_STA_TRAFN,06,NUMBER,28
2012,A,0,_X,A,N,SH_STA_TRAFN,06,NUMBER,34
2013,A,0,_X,A,N,SH_STA_TRAFN,06,NUMBER,26
2014,A,0,_X,A,N,SH_STA_TRAFN,06,NUMBER,21
2015,A,0,_X,A,N,SH_STA_TRAFN,06,NUMBER,31
2016,A,0,_X,A,N,SH_STA_TRAFN,06,NUMBER,34
2017,A,0,_X,A,N,SH_STA_TRAFN,06,NUMBER,21
2018,A,0,_X,A,N,SH_STA_TRAFN,06,NUMBER,29
2019,A,0,_X,A,N,SH_STA_TRAFN,06,NUMBER,25
2010,A,0,_X,A,N,SH_STA_TRAFN,08,NUMBER,72
2011,A,0,_X,A,N,SH_STA_TRAFN,08,NUMBER,64
2012,A,0,_X,A,N,SH_STA_TRAFN,08,NUMBER,69
2013,A,0,_X,A,N,SH_STA_TRAFN,08,NUMBER,62
2014,A,0,_X,A,N,SH_STA_TRAFN,08,NUMBER,61
2015,A,0,_X,A,N,SH_STA_TRAFN,08,NUMBER,59
2016,A,0,_X,A,N,SH_STA_TRAFN,08,NUMBER,58
2017,A,0,_X,A,N,SH_STA_TRAFN,08,NUMBER,137
2018,A,0,_X,A,N,SH_STA_TRAFN,08,NUMBER,52
2019,A,0,_X,A,N,SH_STA_TRAFN,08,NUMBER,40
2010,A,0,_X,A,N,SH_STA_TRAFN,10,NUMBER,82
2011,A,0,_X,A,N,SH_STA_TRAFN,10,NUMBER,82
2012,A,0,_X,A,N,SH_STA_TRAFN,10,NUMBER,71
2013,A,0,_X,A,N,SH_STA_TRAFN,10,NUMBER,93
2014,A,0,_X,A,N,SH_STA_TRAFN,10,NUMBER,88
2015,A,0,_X,A,N,SH_STA_TRAFN,10,NUMBER,72
2016,A,0,_X,A,N,SH_STA_TRAFN,10,NUMBER,65
2017,A,0,_X,A,N,SH_STA_TRAFN,10,NUMBER,58
2018,A,0,_X,A,N,SH_STA_TRAFN,10,NUMBER,46
2019,A,0,_X,A,N,SH_STA_TRAFN,10,NUMBER,32
2010,A,0,_X,A,N,SH_STA_TRAFN,15,NUMBER,77
2011,A,0,_X,A,N,SH_STA_TRAFN,15,NUMBER,77
2012,A,0,_X,A,N,SH_STA_TRAFN,15,NUMBER,63
2013,A,0,_X,A,N,SH_STA_TRAFN,15,NUMBER,67
2014,A,0,_X,A,N,SH_STA_TRAFN,15,NUMBER,57
2015,A,0,_X,A,N,SH_STA_TRAFN,15,NUMBER,63
2016,A,0,_X,A,N,SH_STA_TRAFN,15,NUMBER,50
2017,A,0,_X,A,N,SH_STA_TRAFN,15,NUMBER,8129
2018,A,0,_X,A,N,SH_STA_TRAFN,15,NUMBER,47
2019,A,0,_X,A,N,SH_STA_TRAFN,15,NUMBER,39
2010,A,0,_X,A,N,SH_STA_TRAFN,19,NUMBER,236
2011,A,0,_X,A,N,SH_STA_TRAFN,19,NUMBER,184
2012,A,0,_X,A,N,SH_STA_TRAFN,19,NUMBER,154
2013,A,0,_X,A,N,SH_STA_TRAFN,19,NUMBER,120
2014,A,0,_X,A,N,SH_STA_TRAFN,19,NUMBER,96
2015,A,0,_X,A,N,SH_STA_TRAFN,19,NUMBER,108
2016,A,0,_X,A,N,SH_STA_TRAFN,19,NUMBER,88
2017,A,0,_X,A,N,SH_STA_TRAFN,19,NUMBER,158
2018,A,0,_X,A,N,SH_STA_TRAFN,19,NUMBER,77
2019,A,0,_X,A,N,SH_STA_TRAFN,19,NUMBER,66
2010,A,0,_X,A,N,SH_STA_TRAFN,20,NUMBER,119
2011,A,0,_X,A,N,SH_STA_TRAFN,20,NUMBER,112
2012,A,0,_X,A,N,SH_STA_TRAFN,20,NUMBER,91
2013,A,0,_X,A,N,SH_STA_TRAFN,20,NUMBER,95
2014,A,0,_X,A,N,SH_STA_TRAFN,20,NUMBER,71
2015,A,0,_X,A,N,SH_STA_TRAFN,20,NUMBER,65
2016,A,0,_X,A,N,SH_STA_TRAFN,20,NUMBER,63
2017,A,0,_X,A,N,SH_STA_TRAFN,20,NUMBER,40
2018,A,0,_X,A,N,SH_STA_TRAFN,20,NUMBER,53
2019,A,0,_X,A,N,SH_STA_TRAFN,20,NUMBER,57
2010,A,0,_X,A,N,SH_STA_TRAFN,24,NUMBER,194
2011,A,0,_X,A,N,SH_STA_TRAFN,24,NUMBER,225
2012,A,0,_X,A,N,SH_STA_TRAFN,24,NUMBER,166
2013,A,0,_X,A,N,SH_STA_TRAFN,24,NUMBER,168
2014,A,0,_X,A,N,SH_STA_TRAFN,24,NUMBER,117
2015,A,0,_X,A,N,SH_STA_TRAFN,24,NUMBER,110
2016,A,0,_X,A,N,SH_STA_TRAFN,24,NUMBER,89
2017,A,0,_X,A,N,SH_STA_TRAFN,24,NUMBER,81
2018,A,0,_X,A,N,SH_STA_TRAFN,24,NUMBER,250
2019,A,0,_X,A,N,SH_STA_TRAFN,24,NUMBER,189
2010,A,0,_X,A,N,SH_STA_TRAFN,25,NUMBER,98
2011,A,0,_X,A,N,SH_STA_TRAFN,25,NUMBER,91
2012,A,0,_X,A,N,SH_STA_TRAFN,25,NUMBER,69
2013,A,0,_X,A,N,SH_STA_TRAFN,25,NUMBER,73
2014,A,0,_X,A,N,SH_STA_TRAFN,25,NUMBER,68
2015,A,0,_X,A,N,SH_STA_TRAFN,25,NUMBER,66
2016,A,0,_X,A,N,SH_STA_TRAFN,25,NUMBER,65
2017,A,0,_X,A,N,SH_STA_TRAFN,25,NUMBER,121
2018,A,0,_X,A,N,SH_STA_TRAFN,25,NUMBER,62
2019,A,0,_X,A,N,SH_STA_TRAFN,25,NUMBER,60
2010,A,0,_X,A,N,SH_STA_TRAFN,11,NUMBER,20
2011,A,0,_X,A,N,SH_STA_TRAFN,11,NUMBER,45
2012,A,0,_X,A,N,SH_STA_TRAFN,11,NUMBER,34
2013,A,0,_X,A,N,SH_STA_TRAFN,11,NUMBER,30
2014,A,0,_X,A,N,SH_STA_TRAFN,11,NUMBER,31
2015,A,0,_X,A,N,SH_STA_TRAFN,11,NUMBER,27
2016,A,0,_X,A,N,SH_STA_TRAFN,11,NUMBER,35
2017,A,0,_X,A,N,SH_STA_TRAFN,11,NUMBER,31
2018,A,0,_X,A,N,SH_STA_TRAFN,11,NUMBER,26
2019,A,0,_X,A,N,SH_STA_TRAFN,11,NUMBER,26
2010,A,0,_X,A,N,SH_STA_TRAFN,12,NUMBER,51
2011,A,0,_X,A,N,SH_STA_TRAFN,12,NUMBER,39
2012,A,0,_X,A,N,SH_STA_TRAFN,12,NUMBER,32
2013,A,0,_X,A,N,SH_STA_TRAFN,12,NUMBER,43
2014,A,0,_X,A,N,SH_STA_TRAFN,12,NUMBER,41
2015,A,0,_X,A,N,SH_STA_TRAFN,12,NUMBER,40
2016,A,0,_X,A,N,SH_STA_TRAFN,12,NUMBER,34
2017,A,0,_X,A,N,SH_STA_TRAFN,12,NUMBER,132
2018,A,0,_X,A,N,SH_STA_TRAFN,12,NUMBER,49
2019,A,0,_X,A,N,SH_STA_TRAFN,12,NUMBER,25
2010,A,0,_X,A,N,SH_STA_TRAFN,14,NUMBER,101
2011,A,0,_X,A,N,SH_STA_TRAFN,14,NUMBER,136
2012,A,0,_X,A,N,SH_STA_TRAFN,14,NUMBER,97
2013,A,0,_X,A,N,SH_STA_TRAFN,14,NUMBER,108
2014,A,0,_X,A,N,SH_STA_TRAFN,14,NUMBER,104
2015,A,0,_X,A,N,SH_STA_TRAFN,14,NUMBER,93
2016,A,0,_X,A,N,SH_STA_TRAFN,14,NUMBER,91
2017,A,0,_X,A,N,SH_STA_TRAFN,14,NUMBER,107
2018,A,0,_X,A,N,SH_STA_TRAFN,14,NUMBER,72
2019,A,0,_X,A,N,SH_STA_TRAFN,14,NUMBER,61
2010,A,0,_X,A,N,SH_STA_TRAFN,17,NUMBER,120
2011,A,0,_X,A,N,SH_STA_TRAFN,17,NUMBER,117
2012,A,0,_X,A,N,SH_STA_TRAFN,17,NUMBER,103
2013,A,0,_X,A,N,SH_STA_TRAFN,17,NUMBER,90
2014,A,0,_X,A,N,SH_STA_TRAFN,17,NUMBER,87
2015,A,0,_X,A,N,SH_STA_TRAFN,17,NUMBER,87
2016,A,0,_X,A,N,SH_STA_TRAFN,17,NUMBER,84
2017,A,0,_X,A,N,SH_STA_TRAFN,17,NUMBER,144
2018,A,0,_X,A,N,SH_STA_TRAFN,17,NUMBER,85
2019,A,0,_X,A,N,SH_STA_TRAFN,17,NUMBER,76
2010,A,0,_X,A,N,SH_STA_TRAFN,38,NUMBER,235
2011,A,0,_X,A,N,SH_STA_TRAFN,38,NUMBER,232
2012,A,0,_X,A,N,SH_STA_TRAFN,38,NUMBER,209
2013,A,0,_X,A,N,SH_STA_TRAFN,38,NUMBER,203
2014,A,0,_X,A,N,SH_STA_TRAFN,38,NUMBER,187
2015,A,0,_X,A,N,SH_STA_TRAFN,38,NUMBER,175
2016,A,0,_X,A,N,SH_STA_TRAFN,38,NUMBER,179
2017,A,0,_X,A,N,SH_STA_TRAFN,38,NUMBER,128
2018,A,0,_X,A,N,SH_STA_TRAFN,38,NUMBER,149
2019,A,0,_X,A,N,SH_STA_TRAFN,38,NUMBER,150
2010,A,0,_X,A,N,SH_STA_TRAFN,40,NUMBER,220
2011,A,0,_X,A,N,SH_STA_TRAFN,40,NUMBER,213
2012,A,0,_X,A,N,SH_STA_TRAFN,40,NUMBER,215
2013,A,0,_X,A,N,SH_STA_TRAFN,40,NUMBER,207
2014,A,0,_X,A,N,SH_STA_TRAFN,40,NUMBER,199
2015,A,0,_X,A,N,SH_STA_TRAFN,40,NUMBER,194
2016,A,0,_X,A,N,SH_STA_TRAFN,40,NUMBER,190
2017,A,0,_X,A,N,SH_STA_TRAFN,40,NUMBER,50
2018,A,0,_X,A,N,SH_STA_TRAFN,40,NUMBER,179
2019,A,0,_X,A,N,SH_STA_TRAFN,40,NUMBER,173
2010,A,0,_X,A,N,SH_STA_TRAFN,42,NUMBER,244
2011,A,0,_X,A,N,SH_STA_TRAFN,42,NUMBER,205
2012,A,0,_X,A,N,SH_STA_TRAFN,42,NUMBER,138
2013,A,0,_X,A,N,SH_STA_TRAFN,42,NUMBER,136
2014,A,0,_X,A,N,SH_STA_TRAFN,42,NUMBER,135
2015,A,0,_X,A,N,SH_STA_TRAFN,42,NUMBER,149
2016,A,0,_X,A,N,SH_STA_TRAFN,42,NUMBER,154
2017,A,0,_X,A,N,SH_STA_TRAFN,42,NUMBER,163
2018,A,0,_X,A,N,SH_STA_TRAFN,42,NUMBER,131
2019,A,0,_X,A,N,SH_STA_TRAFN,42,NUMBER,108
2010,A,0,_X,A,N,SH_STA_TRAFN,44,NUMBER,217
2011,A,0,_X,A,N,SH_STA_TRAFN,44,NUMBER,181
2012,A,0,_X,A,N,SH_STA_TRAFN,44,NUMBER,161
2013,A,0,_X,A,N,SH_STA_TRAFN,44,NUMBER,145
2014,A,0,_X,A,N,SH_STA_TRAFN,44,NUMBER,136
2015,A,0,_X,A,N,SH_STA_TRAFN,44,NUMBER,112
2016,A,0,_X,A,N,SH_STA_TRAFN,44,NUMBER,105
2017,A,0,_X,A,N,SH_STA_TRAFN,44,NUMBER,152
2018,A,0,_X,A,N,SH_STA_TRAFN,44,NUMBER,104
2019,A,0,_X,A,N,SH_STA_TRAFN,44,NUMBER,90
2010,A,0,_X,A,N,SH_STA_TRAFN,45,NUMBER,158
2011,A,0,_X,A,N,SH_STA_TRAFN,45,NUMBER,150
2012,A,0,_X,A,N,SH_STA_TRAFN,45,NUMBER,129
2013,A,0,_X,A,N,SH_STA_TRAFN,45,NUMBER,128
2014,A,0,_X,A,N,SH_STA_TRAFN,45,NUMBER,137
2015,A,0,_X,A,N,SH_STA_TRAFN,45,NUMBER,110
2016,A,0,_X,A,N,SH_STA_TRAFN,45,NUMBER,103
2017,A,0,_X,A,N,SH_STA_TRAFN,45,NUMBER,73
2018,A,0,_X,A,N,SH_STA_TRAFN,45,NUMBER,122
2019,A,0,_X,A,N,SH_STA_TRAFN,45,NUMBER,116
2010,A,0,_X,A,N,SH_STA_TRAFN,46,NUMBER,131
2011,A,0,_X,A,N,SH_STA_TRAFN,46,NUMBER,146
2012,A,0,_X,A,N,SH_STA_TRAFN,46,NUMBER,157
2013,A,0,_X,A,N,SH_STA_TRAFN,46,NUMBER,171
2014,A,0,_X,A,N,SH_STA_TRAFN,46,NUMBER,168
2015,A,0,_X,A,N,SH_STA_TRAFN,46,NUMBER,147
2016,A,0,_X,A,N,SH_STA_TRAFN,46,NUMBER,135
2017,A,0,_X,A,N,SH_STA_TRAFN,46,NUMBER,269
2018,A,0,_X,A,N,SH_STA_TRAFN,46,NUMBER,145
2019,A,0,_X,A,N,SH_STA_TRAFN,46,NUMBER,182
2010,A,0,_X,A,N,SH_STA_TRAFN,48,NUMBER,166
2011,A,0,_X,A,N,SH_STA_TRAFN,48,NUMBER,130
2012,A,0,_X,A,N,SH_STA_TRAFN,48,NUMBER,109
2013,A,0,_X,A,N,SH_STA_TRAFN,48,NUMBER,125
2014,A,0,_X,A,N,SH_STA_TRAFN,48,NUMBER,90
2015,A,0,_X,A,N,SH_STA_TRAFN,48,NUMBER,90
2016,A,0,_X,A,N,SH_STA_TRAFN,48,NUMBER,84
2017,A,0,_X,A,N,SH_STA_TRAFN,48,NUMBER,70
2018,A,0,_X,A,N,SH_STA_TRAFN,48,NUMBER,58
2019,A,0,_X,A,N,SH_STA_TRAFN,48,NUMBER,53
2010,A,0,_X,A,N,SH_STA_TRAFN,49,NUMBER,301
2011,A,0,_X,A,N,SH_STA_TRAFN,49,NUMBER,261
2012,A,0,_X,A,N,SH_STA_TRAFN,49,NUMBER,220
2013,A,0,_X,A,N,SH_STA_TRAFN,49,NUMBER,188
2014,A,0,_X,A,N,SH_STA_TRAFN,49,NUMBER,182
2015,A,0,_X,A,N,SH_STA_TRAFN,49,NUMBER,172
2016,A,0,_X,A,N,SH_STA_TRAFN,49,NUMBER,156
2017,A,0,_X,A,N,SH_STA_TRAFN,49,NUMBER,143
2018,A,0,_X,A,N,SH_STA_TRAFN,49,NUMBER,156
2019,A,0,_X,A,N,SH_STA_TRAFN,49,NUMBER,166
2010,A,0,_X,A,N,SH_STA_TRAFN,51,NUMBER,191
2011,A,0,_X,A,N,SH_STA_TRAFN,51,NUMBER,170
2012,A,0,_X,A,N,SH_STA_TRAFN,51,NUMBER,131
2013,A,0,_X,A,N,SH_STA_TRAFN,51,NUMBER,145
2014,A,0,_X,A,N,SH_STA_TRAFN,51,NUMBER,134
2015,A,0,_X,A,N,SH_STA_TRAFN,51,NUMBER,133
2016,A,0,_X,A,N,SH_STA_TRAFN,51,NUMBER,148
2017,A,0,_X,A,N,SH_STA_TRAFN,51,NUMBER,62
2018,A,0,_X,A,N,SH_STA_TRAFN,51,NUMBER,141
2019,A,0,_X,A,N,SH_STA_TRAFN,51,NUMBER,134
2010,A,0,_X,A,N,SH_STA_TRAFN,52,NUMBER,285
2011,A,0,_X,A,N,SH_STA_TRAFN,52,NUMBER,247
2012,A,0,_X,A,N,SH_STA_TRAFN,52,NUMBER,276
2013,A,0,_X,A,N,SH_STA_TRAFN,52,NUMBER,224
2014,A,0,_X,A,N,SH_STA_TRAFN,52,NUMBER,201
2015,A,0,_X,A,N,SH_STA_TRAFN,52,NUMBER,194
2016,A,0,_X,A,N,SH_STA_TRAFN,52,NUMBER,188
2017,A,0,_X,A,N,SH_STA_TRAFN,52,NUMBER,162
2018,A,0,_X,A,N,SH_STA_TRAFN,52,NUMBER,150
2019,A,0,_X,A,N,SH_STA_TRAFN,52,NUMBER,126
2010,A,0,_X,A,N,SH_STA_TRAFN,54,NUMBER,135
2011,A,0,_X,A,N,SH_STA_TRAFN,54,NUMBER,152
2012,A,0,_X,A,N,SH_STA_TRAFN,54,NUMBER,148
2013,A,0,_X,A,N,SH_STA_TRAFN,54,NUMBER,134
2014,A,0,_X,A,N,SH_STA_TRAFN,54,NUMBER,130
2015,A,0,_X,A,N,SH_STA_TRAFN,54,NUMBER,129
2016,A,0,_X,A,N,SH_STA_TRAFN,54,NUMBER,127
2017,A,0,_X,A,N,SH_STA_TRAFN,54,NUMBER,103
2018,A,0,_X,A,N,SH_STA_TRAFN,54,NUMBER,90
2019,A,0,_X,A,N,SH_STA_TRAFN,54,NUMBER,88
2010,A,0,_X,A,N,SH_STA_TRAFN,56,NUMBER,180
2011,A,0,_X,A,N,SH_STA_TRAFN,56,NUMBER,197
2012,A,0,_X,A,N,SH_STA_TRAFN,56,NUMBER,176
2013,A,0,_X,A,N,SH_STA_TRAFN,56,NUMBER,174
2014,A,0,_X,A,N,SH_STA_TRAFN,56,NUMBER,166
2015,A,0,_X,A,N,SH_STA_TRAFN,56,NUMBER,153
2016,A,0,_X,A,N,SH_STA_TRAFN,56,NUMBER,142
2017,A,0,_X,A,N,SH_STA_TRAFN,56,NUMBER,107
2018,A,0,_X,A,N,SH_STA_TRAFN,56,NUMBER,142
2019,A,0,_X,A,N,SH_STA_TRAFN,56,NUMBER,154
2010,A,0,_X,A,N,SH_STA_TRAFN,58,NUMBER,106
2011,A,0,_X,A,N,SH_STA_TRAFN,58,NUMBER,120
2012,A,0,_X,A,N,SH_STA_TRAFN,58,NUMBER,82
2013,A,0,_X,A,N,SH_STA_TRAFN,58,NUMBER,111
