Year,OBS_STATUS,UNIT_MULT,NATURE,FREQ,REPORTING_TYPE,SERIES,REF_AREA,SEX,UNIT_MEASURE,Value
2010,A,0,_X,A,N,SH_PRV_SMOK,VN,,PT,23.8
2015,A,0,_X,A,N,SH_PRV_SMOK,VN,,PT,22.5
2010,A,0,_X,A,N,SH_PRV_SMOK,VN,M,PT,47.4
2015,A,0,_X,A,N,SH_PRV_SMOK,VN,M,PT,45.3
2010,A,0,_X,A,N,SH_PRV_SMOK,VN,F,PT,1.4
2015,A,0,_X,A,N,SH_PRV_SMOK,VN,F,PT,1.1
