Year,OBS_STATUS,UNIT_MULT,NATURE,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,Value
2014,A,0,_X,A,N,AG_LND_FRST,30,PT,6.0
2015,A,0,_X,A,N,AG_LND_FRST,30,PT,6.7
2016,A,0,_X,A,N,AG_LND_FRST,30,PT,5.2
2018,A,0,_X,A,N,AG_LND_FRST,30,PT,5.2
2019,A,0,_X,A,N,AG_LND_FRST,30,PT,5.1
2010,A,0,_X,A,N,AG_LND_FRST,31,PT,11.3
2011,A,0,_X,A,N,AG_LND_FRST,31,PT,11.3
2012,A,0,_X,A,N,AG_LND_FRST,31,PT,11.3
2013,A,0,_X,A,N,AG_LND_FRST,31,PT,11.3
2014,A,0,_X,A,N,AG_LND_FRST,31,PT,11.3
2015,A,0,_X,A,N,AG_LND_FRST,31,PT,11.3
2016,A,0,_X,A,N,AG_LND_FRST,31,PT,8.8
2018,A,0,_X,A,N,AG_LND_FRST,31,PT,8.5
2019,A,0,_X,A,N,AG_LND_FRST,31,PT,8.5
2010,A,0,_X,A,N,AG_LND_FRST,34,PT,4.8
2011,A,0,_X,A,N,AG_LND_FRST,34,PT,4.7
2012,A,0,_X,A,N,AG_LND_FRST,34,PT,3.6
2013,A,0,_X,A,N,AG_LND_FRST,34,PT,3.6
2014,A,0,_X,A,N,AG_LND_FRST,34,PT,3.8
2015,A,0,_X,A,N,AG_LND_FRST,34,PT,2.1
2016,A,0,_X,A,N,AG_LND_FRST,34,PT,2.5
2018,A,0,_X,A,N,AG_LND_FRST,34,PT,2.23
2019,A,0,_X,A,N,AG_LND_FRST,34,PT,2.4
2010,A,0,_X,A,N,AG_LND_FRST,35,PT,5.3
2011,A,0,_X,A,N,AG_LND_FRST,35,PT,5.3
2012,A,0,_X,A,N,AG_LND_FRST,35,PT,5.5
2013,A,0,_X,A,N,AG_LND_FRST,35,PT,5.5
2014,A,0,_X,A,N,AG_LND_FRST,35,PT,5.4
2015,A,0,_X,A,N,AG_LND_FRST,35,PT,6.4
2016,A,0,_X,A,N,AG_LND_FRST,35,PT,6.2
2018,A,0,_X,A,N,AG_LND_FRST,35,PT,6.3
2019,A,0,_X,A,N,AG_LND_FRST,35,PT,6.2
2010,A,0,_X,A,N,AG_LND_FRST,36,PT,2.2
2011,A,0,_X,A,N,AG_LND_FRST,36,PT,2.2
2012,A,0,_X,A,N,AG_LND_FRST,36,PT,2.1
2013,A,0,_X,A,N,AG_LND_FRST,36,PT,2.1
2014,A,0,_X,A,N,AG_LND_FRST,36,PT,2.1
2015,A,0,_X,A,N,AG_LND_FRST,36,PT,1.7
2016,A,0,_X,A,N,AG_LND_FRST,36,PT,1.7
2018,A,0,_X,A,N,AG_LND_FRST,36,PT,1.8
2019,A,0,_X,A,N,AG_LND_FRST,36,PT,1.9
2010,A,0,_X,A,N,AG_LND_FRST,37,PT,19.3
2011,A,0,_X,A,N,AG_LND_FRST,37,PT,19.2
2012,A,0,_X,A,N,AG_LND_FRST,37,PT,19.3
2013,A,0,_X,A,N,AG_LND_FRST,37,PT,19.1
2014,A,0,_X,A,N,AG_LND_FRST,37,PT,19.6
2015,A,0,_X,A,N,AG_LND_FRST,37,PT,18.1
2016,A,0,_X,A,N,AG_LND_FRST,37,PT,18.8
2018,A,0,_X,A,N,AG_LND_FRST,37,PT,19.3
2019,A,0,_X,A,N,AG_LND_FRST,37,PT,19.3
2010,A,0,_X,A,N,AG_LND_FRST,02,PT,53.3
2011,A,0,_X,A,N,AG_LND_FRST,02,PT,54.2
2012,A,0,_X,A,N,AG_LND_FRST,02,PT,55.2
2013,A,0,_X,A,N,AG_LND_FRST,02,PT,54.3
2014,A,0,_X,A,N,AG_LND_FRST,02,PT,54.3
2015,A,0,_X,A,N,AG_LND_FRST,02,PT,56.3
2016,A,0,_X,A,N,AG_LND_FRST,02,PT,55.1
2018,A,0,_X,A,N,AG_LND_FRST,02,PT,56.5
2019,A,0,_X,A,N,AG_LND_FRST,02,PT,58.0
2010,A,0,_X,A,N,AG_LND_FRST,04,PT,50.0
2011,A,0,_X,A,N,AG_LND_FRST,04,PT,50.4
2012,A,0,_X,A,N,AG_LND_FRST,04,PT,50.5
2013,A,0,_X,A,N,AG_LND_FRST,04,PT,50.5
2014,A,0,_X,A,N,AG_LND_FRST,04,PT,50.5
2015,A,0,_X,A,N,AG_LND_FRST,04,PT,53.5
2016,A,0,_X,A,N,AG_LND_FRST,04,PT,53.5
2018,A,0,_X,A,N,AG_LND_FRST,04,PT,54.4
2019,A,0,_X,A,N,AG_LND_FRST,04,PT,55.2
2010,A,0,_X,A,N,AG_LND_FRST,06,PT,57.5
2011,A,0,_X,A,N,AG_LND_FRST,06,PT,58.7
2012,A,0,_X,A,N,AG_LND_FRST,06,PT,70.6
2013,A,0,_X,A,N,AG_LND_FRST,06,PT,70.8
2014,A,0,_X,A,N,AG_LND_FRST,06,PT,70.8
2015,A,0,_X,A,N,AG_LND_FRST,06,PT,71.0
2016,A,0,_X,A,N,AG_LND_FRST,06,PT,71.4
2018,A,0,_X,A,N,AG_LND_FRST,06,PT,72.6
2019,A,0,_X,A,N,AG_LND_FRST,06,PT,72.9
2010,A,0,_X,A,N,AG_LND_FRST,08,PT,64.1
2011,A,0,_X,A,N,AG_LND_FRST,08,PT,64.2
2012,A,0,_X,A,N,AG_LND_FRST,08,PT,64.3
2013,A,0,_X,A,N,AG_LND_FRST,08,PT,64.5
2014,A,0,_X,A,N,AG_LND_FRST,08,PT,64.7
2015,A,0,_X,A,N,AG_LND_FRST,08,PT,64.8
2016,A,0,_X,A,N,AG_LND_FRST,08,PT,64.7
2018,A,0,_X,A,N,AG_LND_FRST,08,PT,65.0
2019,A,0,_X,A,N,AG_LND_FRST,08,PT,65.2
2010,A,0,_X,A,N,AG_LND_FRST,10,PT,50.1
2011,A,0,_X,A,N,AG_LND_FRST,10,PT,50.8
2012,A,0,_X,A,N,AG_LND_FRST,10,PT,51.2
2013,A,0,_X,A,N,AG_LND_FRST,10,PT,52.0
2014,A,0,_X,A,N,AG_LND_FRST,10,PT,52.8
2015,A,0,_X,A,N,AG_LND_FRST,10,PT,53.1
2016,A,0,_X,A,N,AG_LND_FRST,10,PT,53.8
2018,A,0,_X,A,N,AG_LND_FRST,10,PT,54.8
2019,A,0,_X,A,N,AG_LND_FRST,10,PT,55.6
2010,A,0,_X,A,N,AG_LND_FRST,15,PT,57.7
2011,A,0,_X,A,N,AG_LND_FRST,15,PT,58.1
2012,A,0,_X,A,N,AG_LND_FRST,15,PT,58.8
2013,A,0,_X,A,N,AG_LND_FRST,15,PT,57.5
2014,A,0,_X,A,N,AG_LND_FRST,15,PT,60.4
2015,A,0,_X,A,N,AG_LND_FRST,15,PT,62.2
2016,A,0,_X,A,N,AG_LND_FRST,15,PT,62.5
2018,A,0,_X,A,N,AG_LND_FRST,15,PT,63.0
2019,A,0,_X,A,N,AG_LND_FRST,15,PT,63.0
2010,A,0,_X,A,N,AG_LND_FRST,19,PT,46.0
2011,A,0,_X,A,N,AG_LND_FRST,19,PT,46.6
2012,A,0,_X,A,N,AG_LND_FRST,19,PT,47.2
2013,A,0,_X,A,N,AG_LND_FRST,19,PT,47.8
2014,A,0,_X,A,N,AG_LND_FRST,19,PT,47.9
2015,A,0,_X,A,N,AG_LND_FRST,19,PT,48.8
2016,A,0,_X,A,N,AG_LND_FRST,19,PT,47.1
2018,A,0,_X,A,N,AG_LND_FRST,19,PT,46.5
2019,A,0,_X,A,N,AG_LND_FRST,19,PT,47.6
2010,A,0,_X,A,N,AG_LND_FRST,20,PT,46.4
2011,A,0,_X,A,N,AG_LND_FRST,20,PT,47.6
2012,A,0,_X,A,N,AG_LND_FRST,20,PT,49.6
2013,A,0,_X,A,N,AG_LND_FRST,20,PT,50.9
2014,A,0,_X,A,N,AG_LND_FRST,20,PT,54.5
2015,A,0,_X,A,N,AG_LND_FRST,20,PT,60.6
2016,A,0,_X,A,N,AG_LND_FRST,20,PT,60.5
2018,A,0,_X,A,N,AG_LND_FRST,20,PT,62.4
2019,A,0,_X,A,N,AG_LND_FRST,20,PT,62.4
2010,A,0,_X,A,N,AG_LND_FRST,24,PT,29.4
2011,A,0,_X,A,N,AG_LND_FRST,24,PT,34.1
2012,A,0,_X,A,N,AG_LND_FRST,24,PT,35.5
2013,A,0,_X,A,N,AG_LND_FRST,24,PT,36.5
2014,A,0,_X,A,N,AG_LND_FRST,24,PT,37.0
2015,A,0,_X,A,N,AG_LND_FRST,24,PT,36.4
2016,A,0,_X,A,N,AG_LND_FRST,24,PT,37.2
2018,A,0,_X,A,N,AG_LND_FRST,24,PT,37.6
2019,A,0,_X,A,N,AG_LND_FRST,24,PT,37.8
2010,A,0,_X,A,N,AG_LND_FRST,25,PT,49.4
2011,A,0,_X,A,N,AG_LND_FRST,25,PT,50.0
2012,A,0,_X,A,N,AG_LND_FRST,25,PT,50.6
2013,A,0,_X,A,N,AG_LND_FRST,25,PT,50.4
2014,A,0,_X,A,N,AG_LND_FRST,25,PT,50.6
2015,A,0,_X,A,N,AG_LND_FRST,25,PT,39.3
2016,A,0,_X,A,N,AG_LND_FRST,25,PT,39.4
2018,A,0,_X,A,N,AG_LND_FRST,25,PT,39.6
2019,A,0,_X,A,N,AG_LND_FRST,25,PT,39.7
2010,A,0,_X,A,N,AG_LND_FRST,11,PT,36.2
2011,A,0,_X,A,N,AG_LND_FRST,11,PT,36.6
2012,A,0,_X,A,N,AG_LND_FRST,11,PT,40.2
2013,A,0,_X,A,N,AG_LND_FRST,11,PT,40.9
2014,A,0,_X,A,N,AG_LND_FRST,11,PT,41.3
2015,A,0,_X,A,N,AG_LND_FRST,11,PT,38.4
2016,A,0,_X,A,N,AG_LND_FRST,11,PT,38.5
2018,A,0,_X,A,N,AG_LND_FRST,11,PT,39.8
2019,A,0,_X,A,N,AG_LND_FRST,11,PT,42.2
2010,A,0,_X,A,N,AG_LND_FRST,12,PT,41.2
2011,A,0,_X,A,N,AG_LND_FRST,12,PT,41.7
2012,A,0,_X,A,N,AG_LND_FRST,12,PT,43.7
2013,A,0,_X,A,N,AG_LND_FRST,12,PT,43.8
2014,A,0,_X,A,N,AG_LND_FRST,12,PT,45.0
2015,A,0,_X,A,N,AG_LND_FRST,12,PT,45.4
2016,A,0,_X,A,N,AG_LND_FRST,12,PT,46.8
2018,A,0,_X,A,N,AG_LND_FRST,12,PT,49.3
2019,A,0,_X,A,N,AG_LND_FRST,12,PT,50.2
2010,A,0,_X,A,N,AG_LND_FRST,14,PT,44.1
2011,A,0,_X,A,N,AG_LND_FRST,14,PT,44.6
2012,A,0,_X,A,N,AG_LND_FRST,14,PT,44.7
2013,A,0,_X,A,N,AG_LND_FRST,14,PT,44.7
2014,A,0,_X,A,N,AG_LND_FRST,14,PT,44.6
2015,A,0,_X,A,N,AG_LND_FRST,14,PT,42.3
2016,A,0,_X,A,N,AG_LND_FRST,14,PT,42.4
2018,A,0,_X,A,N,AG_LND_FRST,14,PT,43.5
2019,A,0,_X,A,N,AG_LND_FRST,14,PT,44.5
2010,A,0,_X,A,N,AG_LND_FRST,17,PT,0.5
2011,A,0,_X,A,N,AG_LND_FRST,17,PT,45.8
2012,A,0,_X,A,N,AG_LND_FRST,17,PT,49.3
2013,A,0,_X,A,N,AG_LND_FRST,17,PT,49.4
2014,A,0,_X,A,N,AG_LND_FRST,17,PT,48.9
2015,A,0,_X,A,N,AG_LND_FRST,17,PT,51.0
2016,A,0,_X,A,N,AG_LND_FRST,17,PT,51.1
2018,A,0,_X,A,N,AG_LND_FRST,17,PT,51.5
2019,A,0,_X,A,N,AG_LND_FRST,17,PT,51.5
2010,A,0,_X,A,N,AG_LND_FRST,38,PT,49.0
2011,A,0,_X,A,N,AG_LND_FRST,38,PT,49.1
2012,A,0,_X,A,N,AG_LND_FRST,38,PT,50.5
2013,A,0,_X,A,N,AG_LND_FRST,38,PT,51.0
2014,A,0,_X,A,N,AG_LND_FRST,38,PT,51.5
2015,A,0,_X,A,N,AG_LND_FRST,38,PT,52.8
2016,A,0,_X,A,N,AG_LND_FRST,38,PT,52.9
2018,A,0,_X,A,N,AG_LND_FRST,38,PT,53.0
2019,A,0,_X,A,N,AG_LND_FRST,38,PT,53.4
2010,A,0,_X,A,N,AG_LND_FRST,40,PT,52.3
2011,A,0,_X,A,N,AG_LND_FRST,40,PT,53.1
2012,A,0,_X,A,N,AG_LND_FRST,40,PT,53.3
2013,A,0,_X,A,N,AG_LND_FRST,40,PT,54.0
2014,A,0,_X,A,N,AG_LND_FRST,40,PT,54.6
2015,A,0,_X,A,N,AG_LND_FRST,40,PT,57.2
2016,A,0,_X,A,N,AG_LND_FRST,40,PT,57.0
2018,A,0,_X,A,N,AG_LND_FRST,40,PT,58.0
2019,A,0,_X,A,N,AG_LND_FRST,40,PT,58.5
2010,A,0,_X,A,N,AG_LND_FRST,42,PT,50.2
2011,A,0,_X,A,N,AG_LND_FRST,42,PT,51.4
2012,A,0,_X,A,N,AG_LND_FRST,42,PT,49.5
2013,A,0,_X,A,N,AG_LND_FRST,42,PT,50.3
2014,A,0,_X,A,N,AG_LND_FRST,42,PT,52.5
2015,A,0,_X,A,N,AG_LND_FRST,42,PT,52.6
2016,A,0,_X,A,N,AG_LND_FRST,42,PT,52.4
2018,A,0,_X,A,N,AG_LND_FRST,42,PT,52.2
2019,A,0,_X,A,N,AG_LND_FRST,42,PT,52.5
2010,A,0,_X,A,N,AG_LND_FRST,44,PT,66.9
2011,A,0,_X,A,N,AG_LND_FRST,44,PT,67.0
2012,A,0,_X,A,N,AG_LND_FRST,44,PT,70.1
2013,A,0,_X,A,N,AG_LND_FRST,44,PT,67.4
2014,A,0,_X,A,N,AG_LND_FRST,44,PT,67.6
2015,A,0,_X,A,N,AG_LND_FRST,44,PT,67.5
2016,A,0,_X,A,N,AG_LND_FRST,44,PT,67.5
2018,A,0,_X,A,N,AG_LND_FRST,44,PT,67.4
2019,A,0,_X,A,N,AG_LND_FRST,44,PT,67.8
2010,A,0,_X,A,N,AG_LND_FRST,45,PT,46.7
2011,A,0,_X,A,N,AG_LND_FRST,45,PT,47.1
2012,A,0,_X,A,N,AG_LND_FRST,45,PT,47.6
2013,A,0,_X,A,N,AG_LND_FRST,45,PT,48.0
2014,A,0,_X,A,N,AG_LND_FRST,45,PT,48.6
2015,A,0,_X,A,N,AG_LND_FRST,45,PT,49.5
2016,A,0,_X,A,N,AG_LND_FRST,45,PT,49.6
2018,A,0,_X,A,N,AG_LND_FRST,45,PT,50.1
2019,A,0,_X,A,N,AG_LND_FRST,45,PT,50.1
2010,A,0,_X,A,N,AG_LND_FRST,46,PT,56.5
2011,A,0,_X,A,N,AG_LND_FRST,46,PT,56.7
2012,A,0,_X,A,N,AG_LND_FRST,46,PT,56.7
2013,A,0,_X,A,N,AG_LND_FRST,46,PT,56.6
2014,A,0,_X,A,N,AG_LND_FRST,46,PT,56.6
2015,A,0,_X,A,N,AG_LND_FRST,46,PT,56.9
2016,A,0,_X,A,N,AG_LND_FRST,46,PT,56.3
2018,A,0,_X,A,N,AG_LND_FRST,46,PT,57.3
2019,A,0,_X,A,N,AG_LND_FRST,46,PT,57.4
2010,A,0,_X,A,N,AG_LND_FRST,48,PT,38.8
2011,A,0,_X,A,N,AG_LND_FRST,48,PT,46.0
2012,A,0,_X,A,N,AG_LND_FRST,48,PT,45.2
2013,A,0,_X,A,N,AG_LND_FRST,48,PT,43.5
2014,A,0,_X,A,N,AG_LND_FRST,48,PT,40.8
2015,A,0,_X,A,N,AG_LND_FRST,48,PT,42.4
2016,A,0,_X,A,N,AG_LND_FRST,48,PT,43.6
2018,A,0,_X,A,N,AG_LND_FRST,48,PT,46.7
2019,A,0,_X,A,N,AG_LND_FRST,48,PT,47.0
2010,A,0,_X,A,N,AG_LND_FRST,49,PT,48.2
2011,A,0,_X,A,N,AG_LND_FRST,49,PT,48.3
2012,A,0,_X,A,N,AG_LND_FRST,49,PT,48.6
2013,A,0,_X,A,N,AG_LND_FRST,49,PT,49.4
2014,A,0,_X,A,N,AG_LND_FRST,49,PT,44.9
2015,A,0,_X,A,N,AG_LND_FRST,49,PT,51.5
2016,A,0,_X,A,N,AG_LND_FRST,49,PT,56.9
2018,A,0,_X,A,N,AG_LND_FRST,49,PT,58.6
2019,A,0,_X,A,N,AG_LND_FRST,49,PT,59.4
2010,A,0,_X,A,N,AG_LND_FRST,51,PT,43.9
2011,A,0,_X,A,N,AG_LND_FRST,51,PT,45.3
2012,A,0,_X,A,N,AG_LND_FRST,51,PT,46.6
2013,A,0,_X,A,N,AG_LND_FRST,51,PT,48.3
2014,A,0,_X,A,N,AG_LND_FRST,51,PT,49.8
2015,A,0,_X,A,N,AG_LND_FRST,51,PT,51.1
2016,A,0,_X,A,N,AG_LND_FRST,51,PT,49.1
2018,A,0,_X,A,N,AG_LND_FRST,51,PT,49.6
2019,A,0,_X,A,N,AG_LND_FRST,51,PT,51.6
2010,A,0,_X,A,N,AG_LND_FRST,52,PT,45.8
2011,A,0,_X,A,N,AG_LND_FRST,52,PT,47.2
2012,A,0,_X,A,N,AG_LND_FRST,52,PT,48.2
2013,A,0,_X,A,N,AG_LND_FRST,52,PT,48.8
2014,A,0,_X,A,N,AG_LND_FRST,52,PT,49.9
2015,A,0,_X,A,N,AG_LND_FRST,52,PT,52.2
2016,A,0,_X,A,N,AG_LND_FRST,52,PT,52.5
2018,A,0,_X,A,N,AG_LND_FRST,52,PT,54.9
2019,A,0,_X,A,N,AG_LND_FRST,52,PT,55.2
2010,A,0,_X,A,N,AG_LND_FRST,54,PT,34.4
2011,A,0,_X,A,N,AG_LND_FRST,54,PT,35.1
2012,A,0,_X,A,N,AG_LND_FRST,54,PT,35.1
2013,A,0,_X,A,N,AG_LND_FRST,54,PT,35.2
2014,A,0,_X,A,N,AG_LND_FRST,54,PT,35.2
2015,A,0,_X,A,N,AG_LND_FRST,54,PT,36.4
2016,A,0,_X,A,N,AG_LND_FRST,54,PT,38.2
2018,A,0,_X,A,N,AG_LND_FRST,54,PT,43.4
2019,A,0,_X,A,N,AG_LND_FRST,54,PT,44.0
2010,A,0,_X,A,N,AG_LND_FRST,56,PT,43.2
2011,A,0,_X,A,N,AG_LND_FRST,56,PT,39.3
2012,A,0,_X,A,N,AG_LND_FRST,56,PT,40.5
2013,A,0,_X,A,N,AG_LND_FRST,56,PT,40.6
2014,A,0,_X,A,N,AG_LND_FRST,56,PT,40.8
2015,A,0,_X,A,N,AG_LND_FRST,56,PT,40.9
2016,A,0,_X,A,N,AG_LND_FRST,56,PT,46.0
2018,A,0,_X,A,N,AG_LND_FRST,56,PT,45.8
2019,A,0,_X,A,N,AG_LND_FRST,56,PT,45.5
2010,A,0,_X,A,N,AG_LND_FRST,58,PT,43.6
2011,A,0,_X,A,N,AG_LND_FRST,58,PT,43.5
2012,A,0,_X,A,N,AG_LND_FRST,58,PT,43.7
2013,A,0,_X,A,N,AG_LND_FRST,58,PT,44.0
2014,A,0,_X,A,N,AG_LND_FRST,58,PT,44.2
2015,A,0,_X,A,N,AG_LND_FRST,58,PT,44.1
2016,A,0,_X,A,N,AG_LND_FRST,58,PT,42.3
2018,A,0,_X,A,N,AG_LND_FRST,58,PT,42.3
2019,A,0,_X,A,N,AG_LND_FRST,58,PT,45.6
2010,A,0,_X,A,N,AG_LND_FRST,60,PT,35.5
2011,A,0,_X,A,N,AG_LND_FRST,60,PT,38.2
2012,A,0,_X,A,N,AG_LND_FRST,60,PT,37.0
2013,A,0,_X,A,N,AG_LND_FRST,60,PT,37.4
2014,A,0,_X,A,N,AG_LND_FRST,60,PT,37.2
2015,A,0,_X,A,N,AG_LND_FRST,60,PT,39.8
2016,A,0,_X,A,N,AG_LND_FRST,60,PT,40.3
2018,A,0,_X,A,N,AG_LND_FRST,60,PT,40.3
2019,A,0,_X,A,N,AG_LND_FRST,60,PT,43.1
2010,A,0,_X,A,N,AG_LND_FRST,62,PT,66.8
2011,A,0,_X,A,N,AG_LND_FRST,62,PT,64.6
2012,A,0,_X,A,N,AG_LND_FRST,62,PT,67.4
2013,A,0,_X,A,N,AG_LND_FRST,62,PT,67.7
2014,A,0,_X,A,N,AG_LND_FRST,62,PT,62.4
2015,A,0,_X,A,N,AG_LND_FRST,62,PT,62.3
2016,A,0,_X,A,N,AG_LND_FRST,62,PT,62.2
2018,A,0,_X,A,N,AG_LND_FRST,62,PT,62.3
2019,A,0,_X,A,N,AG_LND_FRST,62,PT,63.0
2010,A,0,_X,A,N,AG_LND_FRST,64,PT,45.5
2011,A,0,_X,A,N,AG_LND_FRST,64,PT,45.7
2012,A,0,_X,A,N,AG_LND_FRST,64,PT,45.4
2013,A,0,_X,A,N,AG_LND_FRST,64,PT,45.4
2014,A,0,_X,A,N,AG_LND_FRST,64,PT,40.1
2015,A,0,_X,A,N,AG_LND_FRST,64,PT,40.3
2016,A,0,_X,A,N,AG_LND_FRST,64,PT,40.2
2018,A,0,_X,A,N,AG_LND_FRST,64,PT,40.8
2019,A,0,_X,A,N,AG_LND_FRST,64,PT,40.2
2010,A,0,_X,A,N,AG_LND_FRST,66,PT,45.5
2011,A,0,_X,A,N,AG_LND_FRST,66,PT,45.1
2012,A,0,_X,A,N,AG_LND_FRST,66,PT,48.0
2013,A,0,_X,A,N,AG_LND_FRST,66,PT,48.0
2014,A,0,_X,A,N,AG_LND_FRST,66,PT,38.7
2015,A,0,_X,A,N,AG_LND_FRST,66,PT,39.2
2016,A,0,_X,A,N,AG_LND_FRST,66,PT,39.3
2018,A,0,_X,A,N,AG_LND_FRST,66,PT,38.5
2019,A,0,_X,A,N,AG_LND_FRST,66,PT,38.6
2010,A,0,_X,A,N,AG_LND_FRST,67,PT,44.2
2011,A,0,_X,A,N,AG_LND_FRST,67,PT,44.0
2012,A,0,_X,A,N,AG_LND_FRST,67,PT,43.6
2013,A,0,_X,A,N,AG_LND_FRST,67,PT,35.3
2014,A,0,_X,A,N,AG_LND_FRST,67,PT,39.0
2015,A,0,_X,A,N,AG_LND_FRST,67,PT,39.1
2016,A,0,_X,A,N,AG_LND_FRST,67,PT,38.8
2018,A,0,_X,A,N,AG_LND_FRST,67,PT,39.2
2019,A,0,_X,A,N,AG_LND_FRST,67,PT,37.9
