Year,OBS_STATUS,UNIT_MULT,NATURE,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,Value
2015,A,0,_X,A,N,IC_FRM_BRIB,VN,PT,66.0
2016,A,0,_X,A,N,IC_FRM_BRIB,VN,PT,66.0
2017,A,0,_X,A,N,IC_FRM_BRIB,VN,PT,59.0
2018,A,0,_X,A,N,IC_FRM_BRIB,VN,PT,54.8
2019,A,0,_X,A,N,IC_FRM_BRIB,VN,PT,53.6
