Year,OBS_STATUS,UNIT_MULT,NATURE,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,Value
2014,A,6,_X,A,N,IS_RDP_PFVOL,VN_04,P_KM,5966.4
2015,A,6,_X,A,N,IS_RDP_PFVOL,VN_04,P_KM,6455.9
2016,A,6,_X,A,N,IS_RDP_PFVOL,VN_04,P_KM,6919.4
2017,A,6,_X,A,N,IS_RDP_PFVOL,VN_04,P_KM,7640.9
2018,A,6,_X,A,N,IS_RDP_PFVOL,VN_04,P_KM,8490.5
2010,A,6,_X,A,N,IS_RDP_PFVOL,VN_05,P_KM,18235.3
2011,A,6,_X,A,N,IS_RDP_PFVOL,VN_05,P_KM,22288.6
2012,A,6,_X,A,N,IS_RDP_PFVOL,VN_05,P_KM,23244.9
2013,A,6,_X,A,N,IS_RDP_PFVOL,VN_05,P_KM,25259.4
2014,A,6,_X,A,N,IS_RDP_PFVOL,VN_05,P_KM,27774.5
2015,A,6,_X,A,N,IS_RDP_PFVOL,VN_05,P_KM,30544.6
2016,A,6,_X,A,N,IS_RDP_PFVOL,VN_05,P_KM,32817.7
2017,A,6,_X,A,N,IS_RDP_PFVOL,VN_05,P_KM,35462.4
2018,A,6,_X,A,N,IS_RDP_PFVOL,VN_05,P_KM,40355.2
2010,A,6,_X,A,N,IS_RDP_PFVOL,VN_06,P_KM,16065.3
2011,A,6,_X,A,N,IS_RDP_PFVOL,VN_06,P_KM,17287.9
2012,A,6,_X,A,N,IS_RDP_PFVOL,VN_06,P_KM,18621.3
2013,A,6,_X,A,N,IS_RDP_PFVOL,VN_06,P_KM,19719.0
2014,A,6,_X,A,N,IS_RDP_PFVOL,VN_06,P_KM,20035.3
2015,A,6,_X,A,N,IS_RDP_PFVOL,VN_06,P_KM,20697.8
2016,A,6,_X,A,N,IS_RDP_PFVOL,VN_06,P_KM,21850.2
2017,A,6,_X,A,N,IS_RDP_PFVOL,VN_06,P_KM,23377.7
2018,A,6,_X,A,N,IS_RDP_PFVOL,VN_06,P_KM,25007.1
2010,A,6,_X,A,N,IS_RDP_PFVOL,01,P_KM,7174.2
2011,A,6,_X,A,N,IS_RDP_PFVOL,01,P_KM,7815.5
2012,A,6,_X,A,N,IS_RDP_PFVOL,01,P_KM,8581.1
2013,A,6,_X,A,N,IS_RDP_PFVOL,01,P_KM,9490.3
2014,A,6,_X,A,N,IS_RDP_PFVOL,01,P_KM,10623.3
2015,A,6,_X,A,N,IS_RDP_PFVOL,01,P_KM,11575.1
2016,A,6,_X,A,N,IS_RDP_PFVOL,01,P_KM,12634.6
2017,A,6,_X,A,N,IS_RDP_PFVOL,01,P_KM,13880.8
2018,A,6,_X,A,N,IS_RDP_PFVOL,01,P_KM,15087.3
2010,A,6,_X,A,N,IS_RDP_PFVOL,26,P_KM,1111.2
2011,A,6,_X,A,N,IS_RDP_PFVOL,26,P_KM,1198.2
2012,A,6,_X,A,N,IS_RDP_PFVOL,26,P_KM,1322.1
2013,A,6,_X,A,N,IS_RDP_PFVOL,26,P_KM,1406.2
2014,A,6,_X,A,N,IS_RDP_PFVOL,26,P_KM,1608.0
2015,A,6,_X,A,N,IS_RDP_PFVOL,26,P_KM,1717.2
2016,A,6,_X,A,N,IS_RDP_PFVOL,26,P_KM,1780.6
2017,A,6,_X,A,N,IS_RDP_PFVOL,26,P_KM,1887.2
2018,A,6,_X,A,N,IS_RDP_PFVOL,26,P_KM,1326.7
2010,A,6,_X,A,N,IS_RDP_PFVOL,27,P_KM,335.2
2011,A,6,_X,A,N,IS_RDP_PFVOL,27,P_KM,341.2
2012,A,6,_X,A,N,IS_RDP_PFVOL,27,P_KM,371.3
2013,A,6,_X,A,N,IS_RDP_PFVOL,27,P_KM,391.7
2014,A,6,_X,A,N,IS_RDP_PFVOL,27,P_KM,403.2
2015,A,6,_X,A,N,IS_RDP_PFVOL,27,P_KM,444.4
2016,A,6,_X,A,N,IS_RDP_PFVOL,27,P_KM,494.3
2017,A,6,_X,A,N,IS_RDP_PFVOL,27,P_KM,551.5
2018,A,6,_X,A,N,IS_RDP_PFVOL,27,P_KM,764.4
2010,A,6,_X,A,N,IS_RDP_PFVOL,22,P_KM,1375.0
2011,A,6,_X,A,N,IS_RDP_PFVOL,22,P_KM,1499.4
2012,A,6,_X,A,N,IS_RDP_PFVOL,22,P_KM,1606.2
2013,A,6,_X,A,N,IS_RDP_PFVOL,22,P_KM,1647.6
2014,A,6,_X,A,N,IS_RDP_PFVOL,22,P_KM,1599.8
2015,A,6,_X,A,N,IS_RDP_PFVOL,22,P_KM,1862.4
2016,A,6,_X,A,N,IS_RDP_PFVOL,22,P_KM,2070.8
2017,A,6,_X,A,N,IS_RDP_PFVOL,22,P_KM,2293.3
2018,A,6,_X,A,N,IS_RDP_PFVOL,22,P_KM,2708.9
2010,A,6,_X,A,N,IS_RDP_PFVOL,30,P_KM,718.1
2011,A,6,_X,A,N,IS_RDP_PFVOL,30,P_KM,845.8
2012,A,6,_X,A,N,IS_RDP_PFVOL,30,P_KM,954.7
2013,A,6,_X,A,N,IS_RDP_PFVOL,30,P_KM,1062.5
2014,A,6,_X,A,N,IS_RDP_PFVOL,30,P_KM,1092.9
2015,A,6,_X,A,N,IS_RDP_PFVOL,30,P_KM,1184.7
2016,A,6,_X,A,N,IS_RDP_PFVOL,30,P_KM,1300.6
2017,A,6,_X,A,N,IS_RDP_PFVOL,30,P_KM,1437.2
2018,A,6,_X,A,N,IS_RDP_PFVOL,30,P_KM,1591.7
2010,A,6,_X,A,N,IS_RDP_PFVOL,31,P_KM,1156.4
2011,A,6,_X,A,N,IS_RDP_PFVOL,31,P_KM,1294.2
2012,A,6,_X,A,N,IS_RDP_PFVOL,31,P_KM,1390.2
2013,A,6,_X,A,N,IS_RDP_PFVOL,31,P_KM,1524.6
2014,A,6,_X,A,N,IS_RDP_PFVOL,31,P_KM,1606.9
2015,A,6,_X,A,N,IS_RDP_PFVOL,31,P_KM,1672.1
2016,A,6,_X,A,N,IS_RDP_PFVOL,31,P_KM,1972.6
2017,A,6,_X,A,N,IS_RDP_PFVOL,31,P_KM,2191.4
2018,A,6,_X,A,N,IS_RDP_PFVOL,31,P_KM,2527.9
2010,A,6,_X,A,N,IS_RDP_PFVOL,33,P_KM,362.7
2011,A,6,_X,A,N,IS_RDP_PFVOL,33,P_KM,438.5
2012,A,6,_X,A,N,IS_RDP_PFVOL,33,P_KM,470.4
2013,A,6,_X,A,N,IS_RDP_PFVOL,33,P_KM,463.1
2014,A,6,_X,A,N,IS_RDP_PFVOL,33,P_KM,479.7
2015,A,6,_X,A,N,IS_RDP_PFVOL,33,P_KM,516.9
2016,A,6,_X,A,N,IS_RDP_PFVOL,33,P_KM,568.4
2017,A,6,_X,A,N,IS_RDP_PFVOL,33,P_KM,630.9
2018,A,6,_X,A,N,IS_RDP_PFVOL,33,P_KM,688.0
2010,A,6,_X,A,N,IS_RDP_PFVOL,34,P_KM,917.6
2011,A,6,_X,A,N,IS_RDP_PFVOL,34,P_KM,965.8
2012,A,6,_X,A,N,IS_RDP_PFVOL,34,P_KM,1030.6
2013,A,6,_X,A,N,IS_RDP_PFVOL,34,P_KM,1093.9
2014,A,6,_X,A,N,IS_RDP_PFVOL,34,P_KM,1158.9
2015,A,6,_X,A,N,IS_RDP_PFVOL,34,P_KM,1155.7
2016,A,6,_X,A,N,IS_RDP_PFVOL,34,P_KM,1130.3
2017,A,6,_X,A,N,IS_RDP_PFVOL,34,P_KM,1255.8
2018,A,6,_X,A,N,IS_RDP_PFVOL,34,P_KM,1477.4
2010,A,6,_X,A,N,IS_RDP_PFVOL,35,P_KM,232.4
2011,A,6,_X,A,N,IS_RDP_PFVOL,35,P_KM,246.8
2012,A,6,_X,A,N,IS_RDP_PFVOL,35,P_KM,255.9
2013,A,6,_X,A,N,IS_RDP_PFVOL,35,P_KM,264.2
2014,A,6,_X,A,N,IS_RDP_PFVOL,35,P_KM,273.0
2015,A,6,_X,A,N,IS_RDP_PFVOL,35,P_KM,297.1
2016,A,6,_X,A,N,IS_RDP_PFVOL,35,P_KM,308.9
2017,A,6,_X,A,N,IS_RDP_PFVOL,35,P_KM,324.3
2018,A,6,_X,A,N,IS_RDP_PFVOL,35,P_KM,336.3
2010,A,6,_X,A,N,IS_RDP_PFVOL,36,P_KM,1006.8
2011,A,6,_X,A,N,IS_RDP_PFVOL,36,P_KM,1151.4
2012,A,6,_X,A,N,IS_RDP_PFVOL,36,P_KM,1215.1
2013,A,6,_X,A,N,IS_RDP_PFVOL,36,P_KM,1308.6
2014,A,6,_X,A,N,IS_RDP_PFVOL,36,P_KM,1344.4
2015,A,6,_X,A,N,IS_RDP_PFVOL,36,P_KM,1411.6
2016,A,6,_X,A,N,IS_RDP_PFVOL,36,P_KM,1487.4
2017,A,6,_X,A,N,IS_RDP_PFVOL,36,P_KM,1637.6
2018,A,6,_X,A,N,IS_RDP_PFVOL,36,P_KM,1763.5
2010,A,6,_X,A,N,IS_RDP_PFVOL,37,P_KM,557.6
2011,A,6,_X,A,N,IS_RDP_PFVOL,37,P_KM,575.3
2012,A,6,_X,A,N,IS_RDP_PFVOL,37,P_KM,632.2
2013,A,6,_X,A,N,IS_RDP_PFVOL,37,P_KM,666.2
2014,A,6,_X,A,N,IS_RDP_PFVOL,37,P_KM,679.2
2015,A,6,_X,A,N,IS_RDP_PFVOL,37,P_KM,790.6
2016,A,6,_X,A,N,IS_RDP_PFVOL,37,P_KM,881.0
2017,A,6,_X,A,N,IS_RDP_PFVOL,37,P_KM,897.7
2018,A,6,_X,A,N,IS_RDP_PFVOL,37,P_KM,912.1
2010,A,6,_X,A,N,IS_RDP_PFVOL,02,P_KM,120.7
2011,A,6,_X,A,N,IS_RDP_PFVOL,02,P_KM,123.7
2012,A,6,_X,A,N,IS_RDP_PFVOL,02,P_KM,129.6
2013,A,6,_X,A,N,IS_RDP_PFVOL,02,P_KM,133.7
2014,A,6,_X,A,N,IS_RDP_PFVOL,02,P_KM,141.1
2015,A,6,_X,A,N,IS_RDP_PFVOL,02,P_KM,151.5
2016,A,6,_X,A,N,IS_RDP_PFVOL,02,P_KM,160.1
2017,A,6,_X,A,N,IS_RDP_PFVOL,02,P_KM,173.4
2018,A,6,_X,A,N,IS_RDP_PFVOL,02,P_KM,197.9
2010,A,6,_X,A,N,IS_RDP_PFVOL,04,P_KM,78.7
2011,A,6,_X,A,N,IS_RDP_PFVOL,04,P_KM,73.4
2012,A,6,_X,A,N,IS_RDP_PFVOL,04,P_KM,76.3
2013,A,6,_X,A,N,IS_RDP_PFVOL,04,P_KM,79.9
2014,A,6,_X,A,N,IS_RDP_PFVOL,04,P_KM,82.9
2015,A,6,_X,A,N,IS_RDP_PFVOL,04,P_KM,94.3
2016,A,6,_X,A,N,IS_RDP_PFVOL,04,P_KM,97.7
2017,A,6,_X,A,N,IS_RDP_PFVOL,04,P_KM,98.1
2018,A,6,_X,A,N,IS_RDP_PFVOL,04,P_KM,94.2
2010,A,6,_X,A,N,IS_RDP_PFVOL,06,P_KM,203.7
2011,A,6,_X,A,N,IS_RDP_PFVOL,06,P_KM,227.1
2012,A,6,_X,A,N,IS_RDP_PFVOL,06,P_KM,221.4
2013,A,6,_X,A,N,IS_RDP_PFVOL,06,P_KM,215.9
2014,A,6,_X,A,N,IS_RDP_PFVOL,06,P_KM,220.8
2015,A,6,_X,A,N,IS_RDP_PFVOL,06,P_KM,227.6
2016,A,6,_X,A,N,IS_RDP_PFVOL,06,P_KM,237.2
2017,A,6,_X,A,N,IS_RDP_PFVOL,06,P_KM,235.6
2018,A,6,_X,A,N,IS_RDP_PFVOL,06,P_KM,207.8
2010,A,6,_X,A,N,IS_RDP_PFVOL,08,P_KM,643.4
2011,A,6,_X,A,N,IS_RDP_PFVOL,08,P_KM,651.7
2012,A,6,_X,A,N,IS_RDP_PFVOL,08,P_KM,669.8
2013,A,6,_X,A,N,IS_RDP_PFVOL,08,P_KM,636.1
2014,A,6,_X,A,N,IS_RDP_PFVOL,08,P_KM,662.3
2015,A,6,_X,A,N,IS_RDP_PFVOL,08,P_KM,719.3
2016,A,6,_X,A,N,IS_RDP_PFVOL,08,P_KM,729.4
2017,A,6,_X,A,N,IS_RDP_PFVOL,08,P_KM,767.8
2018,A,6,_X,A,N,IS_RDP_PFVOL,08,P_KM,846.7
2010,A,6,_X,A,N,IS_RDP_PFVOL,10,P_KM,148.0
2011,A,6,_X,A,N,IS_RDP_PFVOL,10,P_KM,140.4
2012,A,6,_X,A,N,IS_RDP_PFVOL,10,P_KM,143.7
2013,A,6,_X,A,N,IS_RDP_PFVOL,10,P_KM,154.2
2014,A,6,_X,A,N,IS_RDP_PFVOL,10,P_KM,166.7
2015,A,6,_X,A,N,IS_RDP_PFVOL,10,P_KM,192.5
2016,A,6,_X,A,N,IS_RDP_PFVOL,10,P_KM,221.7
2017,A,6,_X,A,N,IS_RDP_PFVOL,10,P_KM,246.5
2018,A,6,_X,A,N,IS_RDP_PFVOL,10,P_KM,334.0
2010,A,6,_X,A,N,IS_RDP_PFVOL,15,P_KM,308.0
2011,A,6,_X,A,N,IS_RDP_PFVOL,15,P_KM,304.5
2012,A,6,_X,A,N,IS_RDP_PFVOL,15,P_KM,333.6
2013,A,6,_X,A,N,IS_RDP_PFVOL,15,P_KM,356.1
2014,A,6,_X,A,N,IS_RDP_PFVOL,15,P_KM,366.2
2015,A,6,_X,A,N,IS_RDP_PFVOL,15,P_KM,384.4
2016,A,6,_X,A,N,IS_RDP_PFVOL,15,P_KM,399.8
2017,A,6,_X,A,N,IS_RDP_PFVOL,15,P_KM,422.2
2018,A,6,_X,A,N,IS_RDP_PFVOL,15,P_KM,446.0
2010,A,6,_X,A,N,IS_RDP_PFVOL,19,P_KM,468.4
2011,A,6,_X,A,N,IS_RDP_PFVOL,19,P_KM,523.9
2012,A,6,_X,A,N,IS_RDP_PFVOL,19,P_KM,573.2
2013,A,6,_X,A,N,IS_RDP_PFVOL,19,P_KM,609.8
2014,A,6,_X,A,N,IS_RDP_PFVOL,19,P_KM,653.0
2015,A,6,_X,A,N,IS_RDP_PFVOL,19,P_KM,689.6
2016,A,6,_X,A,N,IS_RDP_PFVOL,19,P_KM,741.6
2017,A,6,_X,A,N,IS_RDP_PFVOL,19,P_KM,797.9
2018,A,6,_X,A,N,IS_RDP_PFVOL,19,P_KM,860.1
2010,A,6,_X,A,N,IS_RDP_PFVOL,20,P_KM,322.3
2011,A,6,_X,A,N,IS_RDP_PFVOL,20,P_KM,355.4
2012,A,6,_X,A,N,IS_RDP_PFVOL,20,P_KM,383.7
2013,A,6,_X,A,N,IS_RDP_PFVOL,20,P_KM,410.0
2014,A,6,_X,A,N,IS_RDP_PFVOL,20,P_KM,422.1
2015,A,6,_X,A,N,IS_RDP_PFVOL,20,P_KM,437.7
2016,A,6,_X,A,N,IS_RDP_PFVOL,20,P_KM,453.0
2017,A,6,_X,A,N,IS_RDP_PFVOL,20,P_KM,499.2
2018,A,6,_X,A,N,IS_RDP_PFVOL,20,P_KM,569.2
2010,A,6,_X,A,N,IS_RDP_PFVOL,24,P_KM,977.5
2011,A,6,_X,A,N,IS_RDP_PFVOL,24,P_KM,977.8
2012,A,6,_X,A,N,IS_RDP_PFVOL,24,P_KM,1082.0
2013,A,6,_X,A,N,IS_RDP_PFVOL,24,P_KM,1164.4
2014,A,6,_X,A,N,IS_RDP_PFVOL,24,P_KM,1225.2
2015,A,6,_X,A,N,IS_RDP_PFVOL,24,P_KM,1263.4
2016,A,6,_X,A,N,IS_RDP_PFVOL,24,P_KM,1364.1
2017,A,6,_X,A,N,IS_RDP_PFVOL,24,P_KM,1477.2
2018,A,6,_X,A,N,IS_RDP_PFVOL,24,P_KM,1596.4
2010,A,6,_X,A,N,IS_RDP_PFVOL,25,P_KM,616.1
2011,A,6,_X,A,N,IS_RDP_PFVOL,25,P_KM,557.1
2012,A,6,_X,A,N,IS_RDP_PFVOL,25,P_KM,608.0
2013,A,6,_X,A,N,IS_RDP_PFVOL,25,P_KM,618.6
2014,A,6,_X,A,N,IS_RDP_PFVOL,25,P_KM,643.9
2015,A,6,_X,A,N,IS_RDP_PFVOL,25,P_KM,708.3
2016,A,6,_X,A,N,IS_RDP_PFVOL,25,P_KM,790.5
2017,A,6,_X,A,N,IS_RDP_PFVOL,25,P_KM,853.7
2018,A,6,_X,A,N,IS_RDP_PFVOL,25,P_KM,817.6
2010,A,6,_X,A,N,IS_RDP_PFVOL,11,P_KM,157.9
2011,A,6,_X,A,N,IS_RDP_PFVOL,11,P_KM,142.9
2012,A,6,_X,A,N,IS_RDP_PFVOL,11,P_KM,156.5
2013,A,6,_X,A,N,IS_RDP_PFVOL,11,P_KM,168.7
2014,A,6,_X,A,N,IS_RDP_PFVOL,11,P_KM,183.6
2015,A,6,_X,A,N,IS_RDP_PFVOL,11,P_KM,194.5
2016,A,6,_X,A,N,IS_RDP_PFVOL,11,P_KM,209.9
2017,A,6,_X,A,N,IS_RDP_PFVOL,11,P_KM,234.7
2018,A,6,_X,A,N,IS_RDP_PFVOL,11,P_KM,278.2
2010,A,6,_X,A,N,IS_RDP_PFVOL,12,P_KM,22.3
2011,A,6,_X,A,N,IS_RDP_PFVOL,12,P_KM,22.4
2012,A,6,_X,A,N,IS_RDP_PFVOL,12,P_KM,22.9
2013,A,6,_X,A,N,IS_RDP_PFVOL,12,P_KM,24.3
2014,A,6,_X,A,N,IS_RDP_PFVOL,12,P_KM,24.6
2015,A,6,_X,A,N,IS_RDP_PFVOL,12,P_KM,25.5
2016,A,6,_X,A,N,IS_RDP_PFVOL,12,P_KM,25.9
2017,A,6,_X,A,N,IS_RDP_PFVOL,12,P_KM,26.8
2018,A,6,_X,A,N,IS_RDP_PFVOL,12,P_KM,34.3
2010,A,6,_X,A,N,IS_RDP_PFVOL,14,P_KM,279.3
2011,A,6,_X,A,N,IS_RDP_PFVOL,14,P_KM,251.0
2012,A,6,_X,A,N,IS_RDP_PFVOL,14,P_KM,272.4
2013,A,6,_X,A,N,IS_RDP_PFVOL,14,P_KM,286.4
2014,A,6,_X,A,N,IS_RDP_PFVOL,14,P_KM,289.6
2015,A,6,_X,A,N,IS_RDP_PFVOL,14,P_KM,306.0
2016,A,6,_X,A,N,IS_RDP_PFVOL,14,P_KM,317.0
2017,A,6,_X,A,N,IS_RDP_PFVOL,14,P_KM,340.0
2018,A,6,_X,A,N,IS_RDP_PFVOL,14,P_KM,374.8
2010,A,6,_X,A,N,IS_RDP_PFVOL,17,P_KM,283.0
2011,A,6,_X,A,N,IS_RDP_PFVOL,17,P_KM,281.9
2012,A,6,_X,A,N,IS_RDP_PFVOL,17,P_KM,301.3
2013,A,6,_X,A,N,IS_RDP_PFVOL,17,P_KM,304.8
2014,A,6,_X,A,N,IS_RDP_PFVOL,17,P_KM,312.9
2015,A,6,_X,A,N,IS_RDP_PFVOL,17,P_KM,337.4
2016,A,6,_X,A,N,IS_RDP_PFVOL,17,P_KM,380.4
2017,A,6,_X,A,N,IS_RDP_PFVOL,17,P_KM,403.0
2018,A,6,_X,A,N,IS_RDP_PFVOL,17,P_KM,427.5
2010,A,6,_X,A,N,IS_RDP_PFVOL,38,P_KM,858.2
2011,A,6,_X,A,N,IS_RDP_PFVOL,38,P_KM,963.1
2012,A,6,_X,A,N,IS_RDP_PFVOL,38,P_KM,1094.2
2013,A,6,_X,A,N,IS_RDP_PFVOL,38,P_KM,1190.0
2014,A,6,_X,A,N,IS_RDP_PFVOL,38,P_KM,1268.8
2015,A,6,_X,A,N,IS_RDP_PFVOL,38,P_KM,1546.4
2016,A,6,_X,A,N,IS_RDP_PFVOL,38,P_KM,1690.1
2017,A,6,_X,A,N,IS_RDP_PFVOL,38,P_KM,1882.7
2018,A,6,_X,A,N,IS_RDP_PFVOL,38,P_KM,1919.3
2010,A,6,_X,A,N,IS_RDP_PFVOL,40,P_KM,2837.0
2011,A,6,_X,A,N,IS_RDP_PFVOL,40,P_KM,3341.5
2012,A,6,_X,A,N,IS_RDP_PFVOL,40,P_KM,3702.1
2013,A,6,_X,A,N,IS_RDP_PFVOL,40,P_KM,4002.6
2014,A,6,_X,A,N,IS_RDP_PFVOL,40,P_KM,4350.3
2015,A,6,_X,A,N,IS_RDP_PFVOL,40,P_KM,4970.1
2016,A,6,_X,A,N,IS_RDP_PFVOL,40,P_KM,5439.5
2017,A,6,_X,A,N,IS_RDP_PFVOL,40,P_KM,6054.0
2018,A,6,_X,A,N,IS_RDP_PFVOL,40,P_KM,5890.7
2010,A,6,_X,A,N,IS_RDP_PFVOL,42,P_KM,1516.0
2011,A,6,_X,A,N,IS_RDP_PFVOL,42,P_KM,1773.0
2012,A,6,_X,A,N,IS_RDP_PFVOL,42,P_KM,1898.6
2013,A,6,_X,A,N,IS_RDP_PFVOL,42,P_KM,1973.3
2014,A,6,_X,A,N,IS_RDP_PFVOL,42,P_KM,2113.1
2015,A,6,_X,A,N,IS_RDP_PFVOL,42,P_KM,2501.7
2016,A,6,_X,A,N,IS_RDP_PFVOL,42,P_KM,2704.3
2017,A,6,_X,A,N,IS_RDP_PFVOL,42,P_KM,2872.0
2018,A,6,_X,A,N,IS_RDP_PFVOL,42,P_KM,2985.1
2010,A,6,_X,A,N,IS_RDP_PFVOL,44,P_KM,473.4
2011,A,6,_X,A,N,IS_RDP_PFVOL,44,P_KM,566.8
2012,A,6,_X,A,N,IS_RDP_PFVOL,44,P_KM,608.5
2013,A,6,_X,A,N,IS_RDP_PFVOL,44,P_KM,634.5
2014,A,6,_X,A,N,IS_RDP_PFVOL,44,P_KM,661.3
2015,A,6,_X,A,N,IS_RDP_PFVOL,44,P_KM,706.4
2016,A,6,_X,A,N,IS_RDP_PFVOL,44,P_KM,753.6
2017,A,6,_X,A,N,IS_RDP_PFVOL,44,P_KM,821.7
2018,A,6,_X,A,N,IS_RDP_PFVOL,44,P_KM,897.2
2010,A,6,_X,A,N,IS_RDP_PFVOL,45,P_KM,627.4
2011,A,6,_X,A,N,IS_RDP_PFVOL,45,P_KM,568.2
2012,A,6,_X,A,N,IS_RDP_PFVOL,45,P_KM,591.7
2013,A,6,_X,A,N,IS_RDP_PFVOL,45,P_KM,590.4
2014,A,6,_X,A,N,IS_RDP_PFVOL,45,P_KM,522.1
2015,A,6,_X,A,N,IS_RDP_PFVOL,45,P_KM,533.9
2016,A,6,_X,A,N,IS_RDP_PFVOL,45,P_KM,572.5
2017,A,6,_X,A,N,IS_RDP_PFVOL,45,P_KM,603.4
2018,A,6,_X,A,N,IS_RDP_PFVOL,45,P_KM,656.9
2010,A,6,_X,A,N,IS_RDP_PFVOL,46,P_KM,746.8
2011,A,6,_X,A,N,IS_RDP_PFVOL,46,P_KM,732.5
2012,A,6,_X,A,N,IS_RDP_PFVOL,46,P_KM,792.3
2013,A,6,_X,A,N,IS_RDP_PFVOL,46,P_KM,853.0
2014,A,6,_X,A,N,IS_RDP_PFVOL,46,P_KM,839.5
2015,A,6,_X,A,N,IS_RDP_PFVOL,46,P_KM,849.6
2016,A,6,_X,A,N,IS_RDP_PFVOL,46,P_KM,923.6
2017,A,6,_X,A,N,IS_RDP_PFVOL,46,P_KM,984.4
2018,A,6,_X,A,N,IS_RDP_PFVOL,46,P_KM,1112.5
2010,A,6,_X,A,N,IS_RDP_PFVOL,48,P_KM,1097.0
2011,A,6,_X,A,N,IS_RDP_PFVOL,48,P_KM,1209.3
2012,A,6,_X,A,N,IS_RDP_PFVOL,48,P_KM,1324.9
2013,A,6,_X,A,N,IS_RDP_PFVOL,48,P_KM,1455.0
2014,A,6,_X,A,N,IS_RDP_PFVOL,48,P_KM,1520.9
2015,A,6,_X,A,N,IS_RDP_PFVOL,48,P_KM,1309.8
2016,A,6,_X,A,N,IS_RDP_PFVOL,48,P_KM,1443.8
2017,A,6,_X,A,N,IS_RDP_PFVOL,48,P_KM,1521.7
2018,A,6,_X,A,N,IS_RDP_PFVOL,48,P_KM,1154.4
2010,A,6,_X,A,N,IS_RDP_PFVOL,49,P_KM,637.1
2011,A,6,_X,A,N,IS_RDP_PFVOL,49,P_KM,655.2
2012,A,6,_X,A,N,IS_RDP_PFVOL,49,P_KM,678.8
