Year,OBS_STATUS,UNIT_MULT,NATURE,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,Value
2010,A,0,_X,A,N,GF_XPD_GBPC,VN,PT,109.62
2011,A,0,_X,A,N,GF_XPD_GBPC,VN,PT,104.54
2012,A,0,_X,A,N,GF_XPD_GBPC,VN,PT,105.77
2013,A,0,_X,A,N,GF_XPD_GBPC,VN,PT,111.38
2014,A,0,_X,A,N,GF_XPD_GBPC,VN,PT,106.98
2015,A,0,_X,A,N,GF_XPD_GBPC,VN,PT,107.53
2016,A,0,_X,A,N,GF_XPD_GBPC,VN,PT,99.66
2017,A,0,_X,A,N,GF_XPD_GBPC,VN,PT,95.79
2018,A,0,_X,A,N,GF_XPD_GBPC,VN,PT,94.2
2019,A,0,_X,A,N,GF_XPD_GBPC,VN,PT,107.02
